Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008,4,5,6,2104,2105,2215,2225,OO,3713,N297SW,71,80,58,-10,-1,SLC,SGU,269,4,9,0,,0,NA,NA,NA,NA,NA
2008,3,26,3,1618,1620,1704,1715,MQ,3755,N503AE,46,55,31,-11,-2,DFW,SHV,190,4,11,0,,0,NA,NA,NA,NA,NA
2008,3,2,7,1010,1015,1125,1135,MQ,4542,N717AE,75,80,60,-10,-5,SDF,RDU,416,5,10,0,,0,NA,NA,NA,NA,NA
2008,3,12,3,1303,1300,1621,1626,NW,1068,N752NW,138,146,120,-5,3,MSP,BWI,936,5,13,0,,0,NA,NA,NA,NA,NA
2008,8,7,4,1132,1130,1308,1258,US,2030,N722US,96,88,71,10,2,DCA,BOS,399,12,13,0,,0,NA,NA,NA,NA,NA
2008,4,17,4,1055,1105,1224,1218,XE,2047,N15986,149,133,126,6,-10,TYS,IAH,772,11,12,0,,0,NA,NA,NA,NA,NA
2008,5,6,2,757,800,951,957,FL,104,N892AT,114,117,95,-6,-3,MIA,ATL,595,11,8,0,,0,NA,NA,NA,NA,NA
2008,11,20,4,1015,1010,1117,1113,YV,7200,N77181,62,63,35,4,5,PIT,IAD,183,6,21,0,,0,NA,NA,NA,NA,NA
2008,1,26,6,1504,1450,1708,1659,FL,500,N276AT,124,129,99,9,14,ATL,LGA,761,10,15,0,,0,NA,NA,NA,NA,NA
2008,1,24,4,1613,1616,2112,2113,DL,851,N831MH,599,597,571,-1,-3,ATL,HNL,4502,7,21,0,,0,NA,NA,NA,NA,NA
2008,5,11,7,1309,1300,1410,1425,US,2172,N769US,61,85,45,-15,9,DCA,LGA,214,7,9,0,,0,NA,NA,NA,NA,NA
2008,8,28,4,2016,2015,2249,2255,AA,2049,N3BMAA,213,220,191,-6,1,MIA,MSP,1501,7,15,0,,0,NA,NA,NA,NA,NA
2008,11,15,6,1825,1830,1925,1935,WN,1196,N524SW,60,65,45,-10,-5,STL,MDW,251,6,9,0,,0,NA,NA,NA,NA,NA
2008,4,23,3,2013,1945,2134,2114,US,1534,N532AU,81,89,62,20,28,CLT,MDT,413,5,14,0,,0,0,0,0,0,20
2008,6,8,7,1252,1255,1413,1420,OO,3632,N217SW,81,85,62,-7,-3,WYS,SLC,273,8,11,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1514,1505,1601,1600,9E,2121,89649E,107,115,90,1,9,IND,MSP,503,7,10,0,,0,NA,NA,NA,NA,NA
2008,8,3,7,2122,2125,2330,2316,NW,937,N349NW,188,171,155,14,-3,MSP,FCA,1026,12,21,0,,0,NA,NA,NA,NA,NA
2008,4,8,2,815,802,1114,1121,XE,2586,N13990,119,139,107,-7,13,IAH,IND,845,5,7,0,,0,NA,NA,NA,NA,NA
2008,9,13,6,1729,1735,1849,1905,WN,2718,N677AA,140,150,127,-16,-6,MHT,MDW,838,5,8,0,,0,NA,NA,NA,NA,NA
2008,2,23,6,2105,2105,2205,2209,CO,1423,N16234,60,64,41,-4,0,IAH,MSY,305,3,16,0,,0,NA,NA,NA,NA,NA
2008,11,13,4,1647,1629,1818,1806,DL,1715,N911DE,91,97,62,12,18,ATL,RIC,481,7,22,0,,0,NA,NA,NA,NA,NA
2008,4,23,3,2137,2140,2339,2330,NW,677,N356NW,182,170,145,9,-3,MSP,SLC,991,9,28,0,,0,NA,NA,NA,NA,NA
2008,4,4,5,1408,1415,1535,1557,OO,3961,N441SW,147,162,133,-22,-7,MCI,SLC,919,5,9,0,,0,NA,NA,NA,NA,NA
2008,6,15,7,1630,1526,1644,1547,YV,2761,N929LR,74,81,55,57,64,ELP,PHX,347,9,10,0,,0,57,0,0,0,0
2008,2,13,3,803,756,1018,1009,UA,1186,N855UA,75,73,51,9,7,ORD,CMH,296,8,16,0,,0,NA,NA,NA,NA,NA
2008,5,10,6,704,700,827,830,WN,3017,N916WN,83,90,60,-3,4,SNA,OAK,371,6,17,0,,0,NA,NA,NA,NA,NA
2008,6,29,7,2253,2140,12,2255,FL,647,N894AT,139,135,119,77,73,ATL,SAT,874,7,13,0,,0,73,0,4,0,0
2008,5,7,3,823,830,1127,1132,B6,744,N639JB,184,182,161,-5,-7,SJU,MCO,1189,9,14,0,,0,NA,NA,NA,NA,NA
2008,6,8,7,553,600,1124,1135,AA,1452,N433AA,211,215,169,-11,-7,OAK,DFW,1456,33,9,0,,0,NA,NA,NA,NA,NA
2008,7,28,1,1236,1159,1500,1435,CO,1135,N14601,204,216,182,25,37,EWR,DFW,1372,6,16,0,,0,7,0,0,0,18
2008,7,30,3,2022,1930,2320,2233,B6,43,N629JB,178,183,127,47,52,JFK,MCO,944,6,45,0,,0,3,0,0,0,44
2008,2,10,7,842,845,932,945,WN,1218,N376SW,170,180,153,-13,-3,AUS,LAS,1090,5,12,0,,0,NA,NA,NA,NA,NA
2008,2,22,5,645,645,822,815,EV,4685,N936EV,97,90,77,7,0,ILM,ATL,377,12,8,0,,0,NA,NA,NA,NA,NA
2008,9,17,3,1750,1750,1853,1920,WN,67,N418WN,123,150,99,-27,0,PHL,MDW,668,4,20,0,,0,NA,NA,NA,NA,NA
2008,10,23,4,1443,1439,1527,1520,OO,5764,N581SW,44,41,32,7,4,RDM,PDX,116,1,11,0,,0,NA,NA,NA,NA,NA
2008,12,28,7,954,957,1231,1237,OO,4859,N452SW,97,100,72,-6,-3,SMF,SLC,532,5,20,0,,0,NA,NA,NA,NA,NA
2008,8,16,6,1025,1027,1157,1206,YV,2779,N907FJ,92,99,62,-9,-2,PHX,BFL,425,7,23,0,,0,NA,NA,NA,NA,NA
2008,10,3,5,NA,825,NA,921,YV,7076,N27172,NA,56,NA,NA,NA,ORD,CID,196,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,12,26,5,1640,1645,2022,2055,DL,133,N3763D,402,430,366,-33,-5,JFK,SFO,2586,6,30,0,,0,NA,NA,NA,NA,NA
2008,6,8,7,2155,2047,246,2358,UA,470,N350UA,231,131,90,168,68,ORD,PHL,678,10,131,0,,0,0,25,100,0,43
2008,6,10,2,1612,1555,1713,1655,WN,990,N675AA,61,60,51,18,17,LAX,SJC,308,2,8,0,,0,0,0,1,0,17
2008,3,10,1,NA,727,NA,848,US,641,,NA,81,NA,NA,NA,PHX,ONT,325,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,11,7,5,2055,2105,2151,2200,OO,5595,N288SW,56,55,28,-9,-10,SAN,LAX,109,19,9,0,,0,NA,NA,NA,NA,NA
2008,12,7,7,712,715,816,815,US,1846,N700UW,64,60,33,1,-3,RDU,CLT,130,4,27,0,,0,NA,NA,NA,NA,NA
2008,9,12,5,1444,1445,1622,1607,US,1174,N454UW,98,82,68,15,-1,CLT,PIT,366,7,23,0,,0,0,0,15,0,0
2008,3,14,5,947,952,1109,1112,FL,93,N940AT,82,80,63,-3,-5,RDU,ATL,356,9,10,0,,0,NA,NA,NA,NA,NA
2008,7,28,1,1900,1905,2207,2220,WN,1127,N360SW,127,135,115,-13,-5,OAK,ABQ,889,3,9,0,,0,NA,NA,NA,NA,NA
2008,8,7,4,1004,1008,1222,1220,EV,4744,N724EV,138,132,98,2,-4,ATL,SYR,793,4,36,0,,0,NA,NA,NA,NA,NA
2008,7,22,2,1744,1750,1857,1900,F9,350,N903FR,73,70,54,-3,-6,DEN,ABQ,349,7,12,0,,0,NA,NA,NA,NA,NA
2008,12,28,7,2027,2025,2131,2140,WN,2823,N231WN,64,75,50,-9,2,BUR,OAK,325,4,10,0,,0,NA,NA,NA,NA,NA
2008,10,16,4,1246,1250,1534,1555,MQ,4137,N933MQ,108,125,94,-21,-4,ORD,BDL,783,2,12,0,,0,NA,NA,NA,NA,NA
2008,9,28,7,1637,1641,1735,1720,UA,127,N340UA,118,99,93,15,-4,BUF,ORD,473,11,14,0,,0,0,0,15,0,0
2008,10,9,4,837,845,921,937,XE,2382,N12172,44,52,31,-16,-8,CLE,DAY,162,6,7,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,1438,1400,1539,1455,MQ,3547,N694AE,61,55,37,44,38,DFW,SHV,190,3,21,0,,0,2,0,6,0,36
2008,3,3,1,1734,1700,1920,1915,CO,1430,N17619,106,135,72,5,34,DTW,EWR,487,8,26,0,,0,NA,NA,NA,NA,NA
2008,12,17,3,953,950,1316,1320,AA,558,N505AA,143,150,123,-4,3,DFW,RSW,1017,8,12,0,,0,NA,NA,NA,NA,NA
2008,7,24,4,2033,2010,2127,2115,WN,1711,N438WN,54,65,42,12,23,LAS,SAN,258,3,9,0,,0,NA,NA,NA,NA,NA
2008,10,14,2,2100,2055,2210,2218,OH,6489,N588SW,130,143,116,-8,5,CVG,OKC,756,3,11,0,,0,NA,NA,NA,NA,NA
2008,9,22,1,908,910,1106,1117,CO,1407,N73276,238,247,221,-11,-2,IAH,SJC,1608,6,11,0,,0,NA,NA,NA,NA,NA
2008,5,31,6,852,855,954,955,WN,1308,N714CB,62,60,49,-1,-3,PIT,BWI,210,4,9,0,,0,NA,NA,NA,NA,NA
2008,5,4,7,1308,1250,1426,1405,WN,379,N350SW,78,75,59,21,18,LAX,SMF,373,4,15,0,,0,0,0,21,0,0
2008,7,18,5,653,700,1055,1102,B6,110,N640JB,182,182,160,-7,-7,MSY,JFK,1182,7,15,0,,0,NA,NA,NA,NA,NA
2008,2,1,5,824,830,1023,1005,CO,1550,N17663,119,95,88,18,-6,CLE,LGA,418,7,24,0,,0,0,0,18,0,0
2008,1,1,2,1056,1040,1352,1333,UA,580,N922UA,116,113,82,19,16,ORD,BWI,622,4,30,0,,0,16,0,3,0,0
2008,3,11,2,1147,1153,1342,1348,FL,326,N979AT,115,115,70,-6,-6,CLT,MCO,468,7,38,0,,0,NA,NA,NA,NA,NA
2008,3,14,5,2144,2140,2329,2325,F9,797,N948FR,165,165,148,4,4,DEN,PDX,992,5,12,0,,0,NA,NA,NA,NA,NA
2008,10,20,1,859,857,1719,1736,UA,90,N418UA,320,339,298,-17,2,SFO,EWR,2565,6,16,0,,0,NA,NA,NA,NA,NA
2008,1,13,7,1135,1140,1352,1415,AA,143,N3AYAA,317,335,292,-23,-5,IAD,LAX,2288,11,14,0,,0,NA,NA,NA,NA,NA
2008,4,12,6,1655,1700,1834,1850,WN,2742,N406WN,99,110,86,-16,-5,SMF,SEA,605,5,8,0,,0,NA,NA,NA,NA,NA
2008,12,5,5,554,600,929,938,F9,136,N919FR,155,158,127,-9,-6,SEA,DEN,1024,9,19,0,,0,NA,NA,NA,NA,NA
2008,6,11,3,1652,1635,1742,1648,EV,4393,N973EV,110,73,38,54,17,ATL,BNA,214,8,64,0,,0,14,0,37,0,3
2008,9,8,1,1735,1745,1816,1824,YV,1006,N27318,41,39,23,-8,-10,HNL,LIH,102,9,9,0,,0,NA,NA,NA,NA,NA
2008,7,29,2,1410,1406,1535,1531,YV,7081,N436YV,85,85,63,4,4,DEN,DRO,251,5,17,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1236,1236,1409,1351,UA,1574,N460UA,93,75,43,18,0,LAX,LAS,236,7,43,0,,0,0,0,18,0,0
2008,3,20,4,1443,1445,1645,1645,EV,4601,N908EV,122,120,99,0,-2,ATL,FNT,644,7,16,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1139,1140,1408,1347,UA,1508,N453UA,149,127,103,21,-1,MCO,IAD,758,26,20,0,,0,0,0,21,0,0
2008,1,7,1,1337,1253,1620,1526,OO,6380,N978SW,103,93,74,54,44,SFO,BOI,522,4,25,0,,0,54,0,0,0,0
2008,8,17,7,2229,2235,19,2359,MQ,4761,N721HS,110,84,46,20,-6,JFK,DCA,213,3,61,0,,0,0,0,20,0,0
2008,5,13,2,1142,1145,1148,1150,MQ,4323,N660CL,66,65,47,-2,-3,CVG,ORD,264,9,10,0,,0,NA,NA,NA,NA,NA
2008,4,27,7,1925,1930,2057,2039,FL,936,N942AT,92,69,69,18,-5,JAX,ATL,270,11,12,0,,0,0,0,18,0,0
2008,4,28,1,1439,1440,1658,1713,UA,209,N803UA,319,333,297,-15,-1,IAD,LAX,2288,10,12,0,,0,NA,NA,NA,NA,NA
2008,11,24,1,1326,1330,2139,2148,AS,10,N562AS,313,318,293,-9,-4,SEA,MCO,2553,6,14,0,,0,NA,NA,NA,NA,NA
2008,9,18,4,942,940,1047,1045,WN,2448,N694SW,65,65,49,2,2,DAL,LBB,293,3,13,0,,0,NA,NA,NA,NA,NA
2008,6,26,4,1755,1755,1943,1846,F9,859,N809FR,168,111,95,57,0,DEN,PHX,602,3,70,0,,0,0,0,57,0,0
2008,11,5,3,1117,1115,1348,1400,AA,283,N354AA,331,345,311,-12,2,MIA,LAX,2342,6,14,0,,0,NA,NA,NA,NA,NA
2008,12,27,6,1838,1815,2348,2335,WN,3791,N792SW,190,200,175,13,23,PHX,IND,1489,6,9,0,,0,NA,NA,NA,NA,NA
2008,5,4,7,1904,1909,2022,2035,9E,3755,80259E,138,146,120,-13,-5,DTW,TUL,790,5,13,0,,0,NA,NA,NA,NA,NA
2008,9,5,5,1658,1700,2117,2117,CO,1676,N36280,199,197,170,0,-2,IAH,PHL,1324,15,14,0,,0,NA,NA,NA,NA,NA
2008,8,11,1,1843,1845,1951,2000,WN,612,N780SW,68,75,57,-9,-2,SJC,SNA,342,4,7,0,,0,NA,NA,NA,NA,NA
2008,11,29,6,623,625,854,900,MQ,3386,N681MQ,151,155,132,-6,-2,MSN,DFW,821,9,10,0,,0,NA,NA,NA,NA,NA
2008,7,16,3,1753,1623,1948,1827,NW,470,N340NW,115,124,88,81,90,ATL,DTW,594,6,21,0,,0,81,0,0,0,0
2008,9,10,3,1446,1450,1531,1550,WN,598,N708SA,45,60,34,-19,-4,PBI,TPA,174,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,8,2,652,659,759,811,CO,1102,N23661,67,72,41,-12,-7,DCA,EWR,199,8,18,0,,0,NA,NA,NA,NA,NA
2008,9,21,7,2139,2135,2312,2300,F9,221,N902FR,153,145,126,12,4,DEN,SMF,910,5,22,0,,0,NA,NA,NA,NA,NA
2008,6,12,4,1357,1400,1507,1525,US,2174,N741UW,70,85,48,-18,-3,DCA,LGA,214,4,18,0,,0,NA,NA,NA,NA,NA
2008,3,13,4,731,735,1009,1003,B6,117,N183JB,218,208,174,6,-4,JFK,MSY,1182,4,40,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1732,1705,2044,2030,WN,578,N450WN,132,145,113,14,27,OAK,DEN,957,8,11,0,,0,NA,NA,NA,NA,NA
2008,9,5,5,605,610,750,759,XE,2486,N14573,105,109,89,-9,-5,GSP,EWR,594,5,11,0,,0,NA,NA,NA,NA,NA
2008,4,5,6,1328,1335,1545,1540,OO,2511,N479CA,137,125,108,5,-7,MCI,SAT,706,3,26,0,,0,NA,NA,NA,NA,NA
2008,1,20,7,1852,1850,2003,2000,MQ,3198,N821AE,71,70,55,3,2,LAX,SJC,308,4,12,0,,0,NA,NA,NA,NA,NA
2008,9,29,1,1800,1803,1831,1837,HA,545,N481HA,31,34,21,-6,-3,OGG,HNL,100,6,4,0,,0,NA,NA,NA,NA,NA
2008,3,11,2,1153,1157,1234,1245,UA,1191,N326UA,101,108,74,-11,-4,MCI,DEN,533,18,9,0,,0,NA,NA,NA,NA,NA
2008,8,26,2,1348,1359,1508,1530,OO,6477,N912SW,80,91,62,-22,-11,SMF,LAX,373,5,13,0,,0,NA,NA,NA,NA,NA
2008,7,23,3,1026,1032,1449,1507,NW,574,N360NB,203,215,179,-18,-6,MSP,MIA,1501,4,20,0,,0,NA,NA,NA,NA,NA
2008,3,27,4,824,825,1157,1200,AA,1772,N573AA,153,155,132,-3,-1,ORD,MCO,1005,5,16,0,,0,NA,NA,NA,NA,NA
2008,9,26,5,1622,1625,1834,1845,WN,1390,N299WN,132,140,116,-11,-3,TPA,PIT,873,7,9,0,,0,NA,NA,NA,NA,NA
2008,4,6,7,1402,1341,1606,1532,EV,4626,N923EV,124,111,92,34,21,ATL,ACY,678,6,26,0,,0,21,0,13,0,0
2008,8,10,7,1032,1030,1451,1500,CO,1477,N26226,139,150,126,-9,2,TUS,IAH,936,4,9,0,,0,NA,NA,NA,NA,NA
2008,8,21,4,1102,1105,1211,1222,EV,4631,N917EV,69,77,50,-11,-3,ATL,GNV,300,3,16,0,,0,NA,NA,NA,NA,NA
2008,12,1,1,1333,1035,1517,1135,MQ,4341,N932MQ,104,60,46,222,178,CWA,ORD,213,16,42,0,,0,0,0,58,0,164
2008,6,3,2,2029,2030,2124,2125,WN,522,N733SA,55,55,43,-1,-1,DAL,SAT,248,2,10,0,,0,NA,NA,NA,NA,NA
2008,10,17,5,2058,2040,2216,2156,FL,687,N932AT,138,136,113,20,18,ATL,ICT,781,4,21,0,,0,18,0,2,0,0
2008,9,18,4,727,710,916,910,XE,2573,N16951,109,120,90,6,17,IAH,BNA,657,5,14,0,,0,NA,NA,NA,NA,NA
2008,6,19,4,1309,1310,1436,1446,DL,34,N125DL,87,96,66,-10,-1,MCO,ATL,403,11,10,0,,0,NA,NA,NA,NA,NA
2008,6,11,3,1006,955,1338,1314,F9,534,N924FR,152,139,120,24,11,DEN,MDW,895,7,25,0,,0,9,0,15,0,0
2008,8,25,1,1927,1900,2024,2010,AS,69,N708AS,117,130,103,14,27,SEA,KTN,680,3,11,0,,0,NA,NA,NA,NA,NA
2008,4,7,1,1532,1535,1646,1645,WN,2272,N419WN,74,70,50,1,-3,SJC,LAX,308,7,17,0,,0,NA,NA,NA,NA,NA
2008,5,26,1,2025,2020,2316,2329,UA,692,N801UA,111,129,91,-13,5,ORD,LGA,733,5,15,0,,0,NA,NA,NA,NA,NA
2008,4,17,4,1750,1755,1842,1855,WN,662,N464WN,52,60,43,-13,-5,RNO,SJC,188,2,7,0,,0,NA,NA,NA,NA,NA
2008,12,1,1,1710,1710,1824,1830,MQ,3538,N519MQ,74,80,49,-6,0,LIT,DFW,304,14,11,0,,0,NA,NA,NA,NA,NA
2008,9,26,5,1754,1740,1850,1845,WN,69,N226WN,56,65,41,5,14,BUR,LAS,223,5,10,0,,0,NA,NA,NA,NA,NA
2008,10,7,2,829,835,915,918,OO,3933,N448SW,106,103,87,-3,-6,SLC,SMF,532,4,15,0,,0,NA,NA,NA,NA,NA
2008,6,30,1,1030,1035,1018,1030,MQ,4404,N633AE,48,55,32,-12,-5,FWA,ORD,157,7,9,0,,0,NA,NA,NA,NA,NA
2008,9,26,5,1247,1230,1407,1355,FL,816,N977AT,80,85,65,12,17,BOS,BWI,370,4,11,0,,0,NA,NA,NA,NA,NA
2008,9,16,2,1048,1055,1404,1405,UA,450,N379UA,136,130,115,-1,-7,SNA,DEN,846,8,13,0,,0,NA,NA,NA,NA,NA
2008,6,26,4,814,823,925,930,XE,3122,N19966,71,67,61,-5,-9,MSY,IAH,305,5,5,0,,0,NA,NA,NA,NA,NA
2008,12,26,5,2046,1922,2317,2155,DL,1061,N6710E,331,333,297,82,84,ATL,SEA,2182,9,25,0,,0,82,0,0,0,0
2008,12,21,7,1505,1500,1910,1837,UA,15,N518UA,425,397,383,33,5,JFK,SFO,2586,7,35,0,,0,0,0,33,0,0
2008,8,10,7,725,726,1053,1100,UA,1262,N428UA,148,154,122,-7,-1,EGE,ORD,1007,16,10,0,,0,NA,NA,NA,NA,NA
2008,7,18,5,744,750,818,818,YV,2627,N911FJ,94,88,55,0,-6,CLT,BNA,329,8,31,0,,0,NA,NA,NA,NA,NA
2008,8,8,5,1631,1635,1752,1805,MQ,3184,N832AE,81,90,67,-13,-4,SNA,SFO,372,5,9,0,,0,NA,NA,NA,NA,NA
2008,4,30,3,1441,1440,1541,1545,WN,1096,N237WN,60,65,50,-4,1,OMA,STL,342,3,7,0,,0,NA,NA,NA,NA,NA
2008,10,3,5,610,615,857,913,NW,560,N373NW,107,118,89,-16,-5,DEN,MSP,680,5,13,0,,0,NA,NA,NA,NA,NA
2008,9,28,7,1318,1315,2113,2120,UA,44,N671UA,295,305,283,-7,3,OGG,LAX,2486,5,7,0,,0,NA,NA,NA,NA,NA
2008,6,30,1,554,600,838,856,OO,6644,N718SK,104,116,89,-18,-6,TUS,DEN,639,7,8,0,,0,NA,NA,NA,NA,NA
2008,9,14,7,1318,1320,1510,1520,WN,46,N306SW,112,120,100,-10,-2,ORF,TPA,717,3,9,0,,0,NA,NA,NA,NA,NA
2008,11,23,7,955,948,1221,1226,UA,381,N809UA,266,278,248,-5,7,ORD,SMF,1781,3,15,0,,0,NA,NA,NA,NA,NA
2008,11,14,5,1244,1248,1418,1429,OO,5866,N443SW,94,101,77,-11,-4,ORD,LNK,466,5,12,0,,0,NA,NA,NA,NA,NA
2008,8,6,3,1029,1028,1355,1412,CO,1690,N11651,146,164,128,-17,1,IAH,MIA,964,6,12,0,,0,NA,NA,NA,NA,NA
2008,7,23,3,2042,2045,2159,2215,WN,1406,N771SA,77,90,63,-16,-3,SFO,LAS,414,3,11,0,,0,NA,NA,NA,NA,NA
2008,12,6,6,1051,1051,1412,1407,F9,226,N803FR,141,136,126,5,0,SMF,DEN,910,5,10,0,,0,NA,NA,NA,NA,NA
2008,4,11,5,1831,1835,1833,1845,WN,403,N748SW,62,70,45,-12,-4,SDF,MDW,271,7,10,0,,0,NA,NA,NA,NA,NA
2008,2,12,2,1832,1835,1944,1958,YV,7091,N455YV,72,83,52,-14,-3,DEN,DRO,251,7,13,0,,0,NA,NA,NA,NA,NA
2008,9,28,7,1142,1103,1245,1217,XE,1205,N16954,63,74,42,28,39,IAD,EWR,213,11,10,0,,0,0,0,0,0,28
2008,6,22,7,1946,1947,2122,2121,FL,615,N273AT,276,274,257,1,-1,ATL,SAN,1891,5,14,0,,0,NA,NA,NA,NA,NA
2008,11,19,3,1610,1555,2358,2353,CO,386,N17730,288,298,274,5,15,SNA,EWR,2433,6,8,0,,0,NA,NA,NA,NA,NA
2008,12,20,6,735,740,847,900,FL,790,N961AT,72,80,59,-13,-5,RIC,LGA,292,5,8,0,,0,NA,NA,NA,NA,NA
2008,8,17,7,1255,1300,1407,1420,MQ,3552,N828AE,132,140,110,-13,-5,LEX,DFW,785,11,11,0,,0,NA,NA,NA,NA,NA
2008,10,17,5,1735,1735,1846,1850,WN,891,N276WN,131,135,119,-4,0,ALB,MDW,717,5,7,0,,0,NA,NA,NA,NA,NA
2008,5,10,6,1040,1040,1139,1140,WN,3021,N469WN,59,60,48,-1,0,SJC,BUR,296,2,9,0,,0,NA,NA,NA,NA,NA
2008,5,25,7,2105,2110,2155,2150,MQ,4347,N629AE,50,40,19,5,-5,ORD,MKE,67,10,21,0,,0,NA,NA,NA,NA,NA
2008,5,14,3,2118,2120,2221,2230,WN,2810,N402WN,63,70,48,-9,-2,BUR,LAS,223,6,9,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,NA,1438,NA,1545,YV,7255,N519LR,NA,67,NA,NA,NA,PIT,IAD,183,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,3,19,3,2131,2125,2257,2254,CO,442,N69351,86,89,66,3,6,IAH,TUL,429,5,15,0,,0,NA,NA,NA,NA,NA
2008,1,16,3,1134,1140,1519,1438,B6,347,N665JB,225,178,167,41,-6,JFK,SRQ,1041,2,56,0,,0,0,0,41,0,0
2008,12,27,6,1949,1845,2127,1955,EV,5135,N924EV,98,70,63,92,64,ATL,MYR,317,3,32,0,,0,40,11,28,0,13
2008,3,16,7,1954,1644,2328,2001,UA,698,N827UA,154,137,120,207,190,DEN,IAH,861,8,26,0,,0,80,0,17,0,110
2008,8,24,7,956,1000,1138,1155,WN,2138,N725SW,282,295,267,-17,-4,BUF,LAS,1987,8,7,0,,0,NA,NA,NA,NA,NA
2008,2,6,3,940,910,1133,1115,MQ,4849,N712AE,113,125,91,18,30,LGA,CMH,478,6,16,0,,0,0,0,0,0,18
2008,10,19,7,753,800,953,1013,EV,5300,N751EV,60,73,42,-20,-7,VPS,ATL,264,9,9,0,,0,NA,NA,NA,NA,NA
2008,10,30,4,1343,1345,1430,1435,AA,1853,N436AA,107,110,89,-5,-2,DFW,COS,592,7,11,0,,0,NA,NA,NA,NA,NA
2008,1,26,6,654,700,907,915,US,231,N634AW,73,75,48,-8,-6,LAS,PHX,256,5,20,0,,0,NA,NA,NA,NA,NA
2008,1,20,7,1826,1820,1953,1945,AA,383,N506AA,147,145,125,8,6,DFW,TUS,813,6,16,0,,0,NA,NA,NA,NA,NA
2008,11,23,7,1725,1731,1902,1911,NW,1186,N327NW,97,100,72,-9,-6,DTW,BDL,548,4,21,0,,0,NA,NA,NA,NA,NA
2008,9,6,6,729,735,828,835,WN,2608,N522SW,59,60,48,-7,-6,HOU,MSY,303,3,8,0,,0,NA,NA,NA,NA,NA
2008,12,14,7,1925,1925,2003,1959,HA,195,N477HA,38,34,23,4,0,OGG,HNL,100,6,9,0,,0,NA,NA,NA,NA,NA
2008,6,20,5,1316,1300,1443,1415,WN,2500,N913WN,87,75,52,28,16,FLL,JAX,318,7,28,0,,0,7,0,12,0,9
2008,6,29,7,1106,1110,1144,1152,OO,5708,N226SW,38,42,27,-8,-4,PDX,EUG,106,3,8,0,,0,NA,NA,NA,NA,NA
2008,4,28,1,1650,1655,1752,1757,MQ,3227,N286AE,62,62,41,-5,-5,DFW,LAW,140,6,15,0,,0,NA,NA,NA,NA,NA
2008,8,15,5,1657,1500,2053,1900,AA,1863,N616AA,296,300,266,113,117,SJU,ORD,2072,9,21,0,,0,113,0,0,0,0
2008,9,22,1,1357,1232,1648,1520,EV,4491,N744EV,171,168,150,88,85,MHT,ATL,952,10,11,0,,0,85,0,3,0,0
2008,6,24,2,1814,1735,2045,2015,UA,465,N826UA,271,280,239,30,39,BOS,DEN,1754,9,23,0,,0,0,30,0,0,0
2008,11,20,4,2106,2110,2232,2240,OO,4866,N433SW,86,90,68,-8,-4,SLC,MSO,436,4,14,0,,0,NA,NA,NA,NA,NA
2008,10,16,4,1051,1052,1235,1244,FL,107,N273AT,104,112,84,-9,-1,FLL,ATL,581,9,11,0,,0,NA,NA,NA,NA,NA
2008,10,15,3,848,855,1048,1050,F9,721,N202FR,240,235,209,-2,-7,DCA,DEN,1476,10,21,0,,0,NA,NA,NA,NA,NA
2008,11,19,3,1714,1715,2021,2033,CO,787,N27724,367,378,330,-12,-1,EWR,SNA,2433,5,32,0,,0,NA,NA,NA,NA,NA
2008,6,30,1,1829,1803,1924,1910,EV,4668,N884AS,55,67,38,14,26,ATL,TRI,227,4,13,0,,0,NA,NA,NA,NA,NA
2008,8,2,6,1038,1020,1759,1755,CO,556,N26215,261,275,243,4,18,LAX,CLE,2053,6,12,0,,0,NA,NA,NA,NA,NA
2008,5,9,5,800,800,903,915,WN,745,N647SW,63,75,54,-12,0,LAX,OAK,337,4,5,0,,0,NA,NA,NA,NA,NA
2008,8,5,2,1135,1125,1241,1237,OO,5539,N561SW,66,72,44,4,10,LAX,FAT,209,4,18,0,,0,NA,NA,NA,NA,NA
2008,6,28,6,1631,1632,1812,1747,OO,6409,N937SW,101,75,51,25,-1,BUR,SFO,326,3,47,0,,0,0,0,25,0,0
2008,1,25,5,NA,700,NA,820,B6,1210,,NA,80,NA,NA,NA,BUF,BOS,396,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,7,13,7,2307,2145,54,2345,9E,5616,88479E,107,120,79,69,82,MSP,XNA,596,10,18,0,,0,0,0,0,0,69
